,id,address_v4,address_v6,asn_v4,asn_v6,prefix_v4,prefix_v6,is_anchor,is_public,status,status_since,first_connected,total_uptime,tags,country_code,latitude,longitude,day,probe,status_name,continent
354,1000927,103.38.202.77,2001:df7:0:5367:5516:973f:f908:877d,59162.0,59162.0,103.38.202.0/24,2001:df7::/48,False,True,1,1706985675,1598035848.0,64332464,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'system-software', 'ftth', 'system-resolves-a-correctly', 'ipv4', 'raspberry-pi', 'system-ipv4-stable-30d', 'home', 'ipv6', 'isp', 'system-ipv4-stable-1d', 'system-ipv4-rfc1918', 'system-ipv6-stable-30d', 'system-ipv6-works', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",IN,27.1805,78.0085,20240209,https://atlas.ripe.net/api/v2/probes/1000927/,Connected,AS
355,33546,223.233.83.56,,24560.0,,223.233.80.0/22,,False,True,1,1707513453,1504284900.0,179477539,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-incorrectly', 'system-ipv4-capable', 'system-v3', 'system-ipv4-rfc1918', 'system-ipv4-stable-90d', 'system-ipv4-stable-1d', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home'}",IN,19.9705,73.7595,20240209,https://atlas.ripe.net/api/v2/probes/33546/,Connected,AS
356,14199,219.102.2.207,2408:211:4082:1300:6666:b3ff:feb0:f274,2514.0,9595.0,219.102.0.0/16,2408::/22,False,True,1,1707523325,1388480494.0,293306720,"{'fibre', 'system-resolves-a-correctly', 'system-v3', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-doesnt-resolve-aaaa', 'system-ipv4-stable-1d', 'system-ipv6-doesnt-work', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'system-ipv6-capable', 'home'}",JP,35.2815,139.6715,20240209,https://atlas.ripe.net/api/v2/probes/14199/,Connected,AS
357,1006209,200.105.253.52,,22724.0,,200.105.253.0/24,,False,True,1,1707307164,1691940790.0,15328160,"{'fibre', 'system-resolves-a-correctly', 'no-ipv6', 'system-resolves-aaaa-correctly', 'system-software', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-ipv4-stable-1d', 'docker', 'nat', 'system-ipv4-works', 'home'}",EC,-0.3485,-78.4325,20240209,https://atlas.ripe.net/api/v2/probes/1006209/,Connected,SA
358,50493,83.198.195.186,2a01:cb22:8f4:6e00:1:f7ff:fefa:d6bc,3215.0,3215.0,83.198.0.0/16,2a01:cb22::/36,False,True,1,1705466088,1568042584.0,93526962,"{'system-ipv4-capable', 'orange', 'la-reunion', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'system-ipv4-rfc1918', 'ipv6', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'system-ipv6-stable-30d', 'system-ipv6-works', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d'}",RE,-21.3615,55.6615,20240209,https://atlas.ripe.net/api/v2/probes/50493/,Connected,AF
359,50396,102.135.244.96,,328266.0,,102.135.244.0/24,,False,True,1,1707305351,1548401108.0,145052472,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v4', 'ipv4', 'nat', 'native-ipv4', 'system-ipv4-works', 'home', 'ftth'}",ZA,-33.9895,18.4315,20240209,https://atlas.ripe.net/api/v2/probes/50396/,Connected,AF
360,51813,102.182.220.50,,37611.0,,102.182.0.0/16,,False,True,1,1707319402,1553529977.0,86604787,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v4', 'ipv4', 'nat', 'system-ipv4-works', 'home', 'ftth'}",ZA,-26.0815,28.2475,20240209,https://atlas.ripe.net/api/v2/probes/51813/,Connected,AF
361,50170,27.136.83.138,,9824.0,,27.136.0.0/16,,False,True,1,1706929323,1541509547.0,165530562,"{'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v4', 'ipv4', 'cable', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home'}",JP,35.8775,139.7405,20240209,https://atlas.ripe.net/api/v2/probes/50170/,Connected,AS
362,27130,,,4685.0,4685.0,138.64.0.0/16,2405:6580::/29,False,False,1,1706382301,1454343668.0,225702644,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'system-v3', 'system-ipv4-rfc1918', 'ipv6', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-stable-30d', 'system-ipv6-works', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,35.7375,139.6885,20240209,https://atlas.ripe.net/api/v2/probes/27130/,Connected,AS
363,28545,,,9121.0,,85.106.0.0/17,,False,False,1,1706275003,1609177293.0,90424317,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-v3', 'system-ipv4-rfc1918', 'system-ipv4-stable-90d', 'system-ipv4-stable-1d', 'cgn', 'system-ipv4-capable', 'ipv4', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'ftth'}",TR,39.5695,26.9595,20240209,https://atlas.ripe.net/api/v2/probes/28545/,Connected,AS
364,34665,,,9824.0,9824.0,125.14.128.0/17,2405:1200:c000::/34,False,False,1,1707439474,1523977253.0,170316716,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'system-v3', 'system-ipv4-rfc1918', 'ipv6', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d'}",JP,35.7095,139.6605,20240209,https://atlas.ripe.net/api/v2/probes/34665/,Connected,AS
365,17356,203.211.123.154,,45177.0,,203.211.120.0/22,,False,True,1,1706548234,1432637988.0,224600467,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-v3', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'ipv4', 'system-ipv4-works', 'system-ipv4-stable-30d', 'vpn', 'home'}",NZ,-41.1195,174.9095,20240209,https://atlas.ripe.net/api/v2/probes/17356/,Connected,OC
366,31024,109.190.25.7,2001:41d0:fc1e:bd00:ee08:6bff:fe73:289c,35540.0,35540.0,109.190.0.0/16,2001:41d0:fc00::/38,False,True,1,1707051003,1491500432.0,173730700,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'ipv4', 'native-ipv4', 'system-ipv4-stable-30d', 'home', 'system-v3', 'system-ipv4-rfc1918', 'ipv6', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-stable-30d', 'probe-v3', 'system-ipv6-works', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'dual-stack'}",FR,48.5695,7.7485,20240209,https://atlas.ripe.net/api/v2/probes/31024/,Connected,EU
367,31438,184.22.230.8,2405:9800:b860:ad4c:ee08:6bff:fe73:235e,133481.0,133481.0,184.22.228.0/22,2405:9800:b860::/44,False,True,1,1707378618,1490689779.0,64633463,"{'system-ipv4-capable', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'ipv4', 'system-ipv4-stable-30d', 'home', 'system-v3', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-stable-30d', 'probe-v3', 'system-ipv6-works', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'dual-stack'}",TH,13.8515,100.6485,20240209,https://atlas.ripe.net/api/v2/probes/31438/,Connected,AS
368,1000179,126.224.87.18,,17676.0,,126.224.0.0/16,,False,True,1,1706627323,1581687141.0,83813321,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'native-ipv6', 'ipv6', 'ipv4', 'raspberry-pi', 'dual-stack', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'system-software', 'ftth'}",JP,35.6715,139.6805,20240209,https://atlas.ripe.net/api/v2/probes/1000179/,Connected,AS
369,50493,83.198.195.186,2a01:cb22:8f4:6e00:1:f7ff:fefa:d6bc,3215.0,3215.0,83.198.0.0/16,2a01:cb22::/36,False,True,1,1705466088,1568042584.0,93526962,"{'system-ipv4-capable', 'orange', 'la-reunion', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'system-ipv4-rfc1918', 'ipv6', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'system-ipv6-stable-30d', 'system-ipv6-works', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d'}",RE,-21.3615,55.6615,20240209,https://atlas.ripe.net/api/v2/probes/50493/,Connected,AF
370,14772,101.100.172.82,,56300.0,,101.100.172.0/24,,False,True,1,1705927535,1392978572.0,292845755,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-v3', 'system-ipv4-stable-90d', 'system-ipv4-capable', 'system-ipv4-stable-1d', 'system-ipv4-rfc1918', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home'}",SG,1.3785,103.8905,20240209,https://atlas.ripe.net/api/v2/probes/14772/,Connected,AS
371,14691,169.1.145.175,,37611.0,,169.0.0.0/15,,False,True,1,1707198289,1472762647.0,221663151,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-90d', 'system-ipv4-stable-1d', 'system-v3', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'ftth'}",ZA,-25.6625,28.2515,20240209,https://atlas.ripe.net/api/v2/probes/14691/,Connected,AF
372,29304,95.91.229.11,2a02:8108:280:2bd4:a62b:b0ff:fee0:1028,3209.0,3209.0,95.88.0.0/14,2a02:8100::/27,False,True,1,1706382362,1474727309.0,147174859,"{'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-v3', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv4-stable-90d', 'system-ipv6-stable-30d', 'system-ipv6-stable-90d', 'system-ipv6-works', 'cable', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'system-ipv6-capable', 'home'}",DE,53.4895,10.2475,20240209,https://atlas.ripe.net/api/v2/probes/29304/,Connected,EU
373,62684,217.178.128.106,,55391.0,,217.178.128.0/18,,False,True,1,1707529296,1668569218.0,35152378,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v5', 'ipv4', 'ds-lite', 'nat', 'lte', 'pppoe', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'ftth', 'multihomed'}",JP,35.5795,139.7115,20240209,https://atlas.ripe.net/api/v2/probes/62684/,Connected,AS
374,12418,203.0.120.19,2403:580c:e522:0:fa1a:67ff:fe4d:93a7,4764.0,4764.0,203.0.120.0/24,2403:5800::/27,False,True,1,1706993945,1379378577.0,314294751,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'native-ipv4', 'system-ipv4-stable-30d', 'home', 'system-v3', 'ipv6', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-works', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",AU,-26.6585,153.0775,20240209,https://atlas.ripe.net/api/v2/probes/12418/,Connected,OC
375,1000245,94.201.115.148,fd71:bd0b:2370::694,15802.0,,94.201.96.0/19,,False,True,1,1707192183,1582532121.0,101337867,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'ipv4', 'raspberry-pi', 'nat', 'system-ipv6-ula', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'system-ipv6-capable', 'system-software', 'ftth'}",AE,25.0895,55.2595,20240209,https://atlas.ripe.net/api/v2/probes/1000245/,Connected,AS
376,1004682,223.16.223.90,,9304.0,,223.16.192.0/18,,False,True,1,1706848722,1662030644.0,44455919,"{'fibre', 'system-resolves-a-correctly', 'system-software', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home'}",HK,22.2785,114.2215,20240209,https://atlas.ripe.net/api/v2/probes/1004682/,Connected,AS
377,1005043,121.138.25.4,,4766.0,,121.136.0.0/13,,False,True,1,1707477262,1669652531.0,36564358,"{'system-resolves-a-correctly', 'system-software', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-doesnt-resolve-aaaa', 'system-ipv4-stable-1d', 'system-auto-geoip-city', 'docker', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'ftth'}",KR,37.4785,127.0495,20240209,https://atlas.ripe.net/api/v2/probes/1005043/,Connected,AS
378,31024,109.190.25.7,2001:41d0:fc1e:bd00:ee08:6bff:fe73:289c,35540.0,35540.0,109.190.0.0/16,2001:41d0:fc00::/38,False,True,1,1707051003,1491500432.0,173730700,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'ipv4', 'native-ipv4', 'system-ipv4-stable-30d', 'home', 'system-v3', 'system-ipv4-rfc1918', 'ipv6', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-stable-30d', 'probe-v3', 'system-ipv6-works', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'dual-stack'}",FR,48.5695,7.7485,20240209,https://atlas.ripe.net/api/v2/probes/31024/,Connected,EU
379,52944,95.59.194.127,,9198.0,,95.59.192.0/22,,False,True,1,1707481742,1577076019.0,117991345,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v4', 'ipv4', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'ftth'}",KZ,52.2895,76.9695,20240209,https://atlas.ripe.net/api/v2/probes/52944/,Connected,AS
380,35634,174.91.242.98,2001:470:b31a:1:c225:e9ff:fe3e:78ae,577.0,6939.0,174.91.0.0/16,2001:470::/32,False,True,1,1706877596,1530447520.0,138999249,"{'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-v3', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-stable-30d', 'probe-v3', 'system-ipv6-works', 'cable', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'system-ipv6-capable', 'home'}",CA,45.5495,-75.4215,20240209,https://atlas.ripe.net/api/v2/probes/35634/,Connected,NA
381,29887,51.171.159.227,2001:bb6:b846:c200:ee08:6bff:fe73:25e4,5466.0,5466.0,51.171.0.0/16,2001:bb0::/29,False,True,1,1707059421,1499180101.0,101481463,"{'system-ipv4-capable', 'system-ipv6-capable', 'eir-3', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'system-ipv4-stable-30d', 'home', 'system-v3', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-stable-30d', 'probe-v3', 'system-ipv6-works', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'iwantbcp38compliancetesting', 'system-ipv6-stable-90d', 'dual-stack'}",IE,53.2605,-6.6585,20240209,https://atlas.ripe.net/api/v2/probes/29887/,Connected,EU
382,55381,102.35.110.173,,37002.0,,102.35.96.0/20,,False,True,1,1707129596,1592407202.0,94198993,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v4', 'ipv4', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home'}",RE,-20.9325,55.3715,20240209,https://atlas.ripe.net/api/v2/probes/55381/,Connected,AF
383,62396,149.106.76.90,,397412.0,,149.106.64.0/19,,False,True,1,1706647139,1670823128.0,27678104,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-v5', 'system-ipv4-stable-1d', 'ipv4', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'ftth'}",US,30.4205,-95.4885,20240209,https://atlas.ripe.net/api/v2/probes/62396/,Connected,NA
384,50022,41.60.238.103,,30844.0,,41.60.238.0/23,,False,True,1,1706792427,1526304503.0,124768274,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v4', 'ipv4', 'pilot-probe-v4', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'ftth'}",KE,-1.2015,36.6385,20240209,https://atlas.ripe.net/api/v2/probes/50022/,Connected,AF
385,1000023,159.146.31.90,2a02:ff0:c0a:b3fa:b04:d76c:f5cd:da2c,12735.0,12735.0,159.146.31.0/24,2a02:ff0:c0a::/48,False,True,1,1707517254,1572645265.0,132694981,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'system-software', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-works', 'nat', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'dual-stack'}",TR,39.9885,32.8185,20240209,https://atlas.ripe.net/api/v2/probes/1000023/,Connected,AS
386,19071,77.124.175.115,2a0d:6fc0:c30:9b00:ea94:f6ff:fe48:5ef6,12400.0,12400.0,77.124.160.0/20,2a0d:6fc0::/29,False,True,1,1707504803,1433960751.0,269569275,"{'dsl', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-90d', 'system-ipv4-stable-1d', 'system-v3', 'system-ipv6-stable-30d', 'ipv4', 'system-ipv6-stable-90d', 'system-ipv6-works', 'system-ipv4-works', 'system-ipv4-stable-30d', 'system-ipv6-capable', 'home'}",IL,31.5875,34.8205,20240209,https://atlas.ripe.net/api/v2/probes/19071/,Connected,AS
387,19071,77.124.175.115,2a0d:6fc0:c30:9b00:ea94:f6ff:fe48:5ef6,12400.0,12400.0,77.124.160.0/20,2a0d:6fc0::/29,False,True,1,1707504803,1433960751.0,269569275,"{'dsl', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-90d', 'system-ipv4-stable-1d', 'system-v3', 'system-ipv6-stable-30d', 'ipv4', 'system-ipv6-stable-90d', 'system-ipv6-works', 'system-ipv4-works', 'system-ipv4-stable-30d', 'system-ipv6-capable', 'home'}",IL,31.5875,34.8205,20240209,https://atlas.ripe.net/api/v2/probes/19071/,Connected,AS
388,21811,,,7642.0,,123.176.28.0/23,,False,False,1,1707320667,1447158813.0,225378776,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-v3', 'system-ipv4-stable-90d', 'native-ipv6', 'system-ipv4-stable-1d', 'ipv6', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'ipv4', 'nat', 'dual-stack', 'native-ipv4', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'ftth'}",MV,4.1675,73.5075,20240209,https://atlas.ripe.net/api/v2/probes/21811/,Connected,AS
389,1001648,177.194.54.90,2804:14c:485:551a:210:75ff:fe58:d245,28573.0,28573.0,177.194.0.0/17,2804:14c:400::/40,False,True,1,1706633414,1610919028.0,88502946,"{'claro', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'nat', 'cable', 'system-ipv6-capable', 'home', 'system-software'}",BR,-22.8785,-47.0505,20240209,https://atlas.ripe.net/api/v2/probes/1001648/,Connected,SA
390,17171,196.75.75.69,,36903.0,,196.75.72.0/21,,False,True,1,1707465961,1401010905.0,179619686,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-v3', 'system-ipv4-stable-90d', 'system-ipv4-capable', 'system-ipv4-stable-1d', 'system-ipv4-rfc1918', 'ipv4', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'ftth', 'maroc-telecom-2'}",MA,33.9975,-6.8495,20240209,https://atlas.ripe.net/api/v2/probes/17171/,Connected,AF
391,52472,37.130.123.63,,34296.0,,37.130.123.0/24,,False,True,1,1706865637,1593458805.0,71165692,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'ipv6', 'system-v4', 'ipv4', 'nat', 'system-ipv4-works', 'home'}",TR,39.9485,32.7205,20240209,https://atlas.ripe.net/api/v2/probes/52472/,Connected,AS
392,50170,27.136.83.138,,9824.0,,27.136.0.0/16,,False,True,1,1706929323,1541509547.0,165530562,"{'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v4', 'ipv4', 'cable', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home'}",JP,35.8775,139.7405,20240209,https://atlas.ripe.net/api/v2/probes/50170/,Connected,AS
393,14843,203.141.139.231,2001:2c0:ce03:c606:6666:b3ff:feb0:ec9e,2514.0,2514.0,203.141.128.0/19,2001:2c0::/32,False,True,1,1706382571,1395376900.0,293801836,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-v3', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'ipv6', 'system-ipv4-capable', 'system-ipv6-stable-30d', 'ipv4', 'system-ipv6-works', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'system-ipv6-capable', 'home'}",JP,35.1285,139.9595,20240209,https://atlas.ripe.net/api/v2/probes/14843/,Connected,AS
394,53091,62.228.204.215,,6866.0,,62.228.192.0/19,,False,True,1,1707491071,1607512971.0,97988999,"{'fibre', 'system-resolves-a-correctly', 'iwantipv6', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'iwantbcp38compliancetesting', 'system-v4', 'ipv4', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'ftth'}",CY,35.1475,33.4015,20240209,https://atlas.ripe.net/api/v2/probes/53091/,Connected,AS
395,17171,196.75.75.69,,36903.0,,196.75.72.0/21,,False,True,1,1707465961,1401010905.0,179619686,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-v3', 'system-ipv4-stable-90d', 'system-ipv4-capable', 'system-ipv4-stable-1d', 'system-ipv4-rfc1918', 'ipv4', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'ftth', 'maroc-telecom-2'}",MA,33.9975,-6.8495,20240209,https://atlas.ripe.net/api/v2/probes/17171/,Connected,AF
396,52944,95.59.194.127,,9198.0,,95.59.192.0/22,,False,True,1,1707481742,1577076019.0,117991345,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v4', 'ipv4', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'ftth'}",KZ,52.2895,76.9695,20240209,https://atlas.ripe.net/api/v2/probes/52944/,Connected,AS
397,19107,133.204.27.0,2404:7a86:7b00:6e00:c24a:ff:fecc:8ac2,2518.0,2518.0,133.204.0.0/16,2404:7a80::/29,False,True,1,1695434304,1426826011.0,205195855,"{'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-v3', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv4-rfc1918', 'system-ipv6-stable-30d', 'system-ipv6-stable-90d', 'system-ipv6-works', 'system-ipv4-works', 'system-ipv4-stable-30d', 'system-ipv6-capable', 'home', 'ftth'}",JP,31.8005,131.4675,20240209,https://atlas.ripe.net/api/v2/probes/19107/,Connected,AS
398,1145,,,20055.0,,50.125.0.0/16,,False,False,1,1706573222,1321391936.0,289026561,"{'fibre', 'system-resolves-a-correctly', 'he', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'ipv6', 'system-ipv4-stable-1d', 'system-v1', 'system-ipv4-rfc1918', 'ipv4', 'nat', 'dual-stack', 'ipv6-tunnel', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'ftth'}",US,48.0495,-122.1305,20240209,https://atlas.ripe.net/api/v2/probes/1145/,Connected,NA
399,583,62.228.195.37,,6866.0,,62.228.192.0/19,,False,True,1,1707491268,1301683036.0,399914818,"{'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v1', 'cable', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home'}",CY,35.1085,33.3715,20240209,https://atlas.ripe.net/api/v2/probes/583/,Connected,AS
400,1000465,85.64.211.119,,1680.0,,85.64.0.0/16,,False,True,1,1706627242,1587764498.0,104574203,"{'fibre', 'system-resolves-a-correctly', 'system-software', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'ipv4', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home'}",IL,32.1795,34.9105,20240209,https://atlas.ripe.net/api/v2/probes/1000465/,Connected,AS
401,53708,,,34984.0,,176.42.96.0/20,,False,False,1,1706548150,1583348590.0,119079768,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-90d', 'system-ipv4-stable-1d', 'system-v4', 'ipv4', 'no-nat', 'known-ipv6-issues', 'known-ipv4-issues', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'cgn'}",TR,39.8915,32.7975,20240209,https://atlas.ripe.net/api/v2/probes/53708/,Connected,AS
